Date,Wind Spd, Wind Dir
2021/07/08 15:07,,,
2021/07/08 15:08,,,
2021/07/08 15:09,,,
2021/07/08 15:10,,,
2021/07/08 15:11,,,
2021/07/08 15:12,,,
2021/07/08 15:13,,,
2021/07/08 15:14,,,
2021/07/08 15:15,,,
2021/07/08 15:16,,,
2021/07/08 15:17,,,
2021/07/08 15:18,,,
2021/07/08 15:19,,,
2021/07/08 15:20,,,
2021/07/08 15:21,,,
2021/07/08 15:22,,,
2021/07/08 15:23,,,
2021/07/08 15:24,,,
2021/07/08 15:25,,,
2021/07/08 15:26,,,
2021/07/08 15:27,,,
2021/07/08 15:28,,,
2021/07/08 15:29,,,
2021/07/08 15:30,,,
2021/07/08 15:31,,,
2021/07/08 15:32,,,
2021/07/08 15:33,,,
2021/07/08 15:34,,,
2021/07/08 15:35,,,
2021/07/08 15:36,,,
2021/07/08 15:37,,,
2021/07/08 15:38,,,
2021/07/08 15:39,,,
2021/07/08 15:40,,,
2021/07/08 15:41,,,
2021/07/08 15:42,,,
2021/07/08 15:43,,,
2021/07/08 15:44,,,
2021/07/08 15:45,,,
2021/07/08 15:46,,,
2021/07/08 15:47,,,
2021/07/08 15:48,,,
2021/07/08 15:49,,,
2021/07/08 15:50,,,
2021/07/08 15:51,,,
2021/07/08 15:52,,,
2021/07/08 15:53,,,
2021/07/08 15:54,,,
2021/07/08 15:55,,,
2021/07/08 15:56,,,
2021/07/08 15:57,,,
2021/07/08 15:58,,,
2021/07/08 15:59,,,
2021/07/08 16:00,,,
2021/07/08 16:01,,,
2021/07/08 16:02,,,
2021/07/08 16:03,,,
2021/07/08 16:04,,,
2021/07/08 16:05,,,
2021/07/08 16:06,,,
2021/07/08 16:07,,,
2021/07/08 16:08,,,
2021/07/08 16:09,,,
2021/07/08 16:10,,,
2021/07/08 16:11,,,
2021/07/08 16:12,,,
2021/07/08 16:13,,,
2021/07/08 16:14,,,
2021/07/08 16:15,,,
2021/07/08 16:16,,,
2021/07/08 16:17,,,
2021/07/08 16:18,,,
2021/07/08 16:19,,,
2021/07/08 16:20,,,
2021/07/08 16:21,,,
2021/07/08 16:22,,,
2021/07/08 16:23,,,
2021/07/08 16:24,,,
2021/07/08 16:25,,,
2021/07/08 16:26,,,
2021/07/08 16:27,,,
2021/07/08 16:28,,,
2021/07/08 16:29,,,
2021/07/08 16:30,,,
2021/07/08 16:31,,,
2021/07/08 16:32,,,
2021/07/08 16:33,,,
2021/07/08 16:34,,,
2021/07/08 16:35,,,
2021/07/08 16:36,,,
2021/07/08 16:37,,,
2021/07/08 16:38,,,
2021/07/08 16:39,,,
2021/07/08 16:40,,,
2021/07/08 16:41,,,
2021/07/08 16:42,,,
2021/07/08 16:43,,,
2021/07/08 16:44,,,
2021/07/08 16:45,,,
2021/07/08 16:46,,,
2021/07/08 16:47,,,
2021/07/08 16:48,,,
2021/07/08 16:49,,,
2021/07/08 16:50,,,
2021/07/08 16:51,,,
2021/07/08 16:52,,,
2021/07/08 16:53,,,
2021/07/08 16:54,,,
2021/07/08 16:55,,,
2021/07/08 16:56,,,
2021/07/08 16:57,,,
2021/07/08 16:58,,,
2021/07/08 16:59,,,
2021/07/08 17:00,,,
2021/07/08 17:01,,,
2021/07/08 17:02,,,
2021/07/08 17:03,,,
2021/07/08 17:04,,,
2021/07/08 17:05,,,
2021/07/08 17:06,,,
2021/07/08 17:07,,,
2021/07/08 17:08,,,
2021/07/08 17:09,,,
2021/07/08 17:10,,,
2021/07/08 17:11,,,
2021/07/08 17:12,,,
2021/07/08 17:13,,,
2021/07/08 17:14,,,
2021/07/08 17:15,,,
2021/07/08 17:16,,,
2021/07/08 17:17,,,
2021/07/08 17:18,,,
2021/07/08 17:19,,,
2021/07/08 17:20,,,
2021/07/08 17:21,,,
2021/07/08 17:22,,,
2021/07/08 17:23,,,
2021/07/08 17:24,,,
2021/07/08 17:25,,,
2021/07/08 17:26,,,
2021/07/08 17:27,,,
2021/07/08 17:28,,,
2021/07/08 17:29,,,
2021/07/08 17:30,,,
2021/07/08 17:31,,,
2021/07/08 17:32,,,
2021/07/08 17:33,,,
2021/07/08 17:34,,,
2021/07/08 17:35,,,
2021/07/08 17:36,,,
2021/07/08 17:37,,,
2021/07/08 17:38,,,
2021/07/08 17:39,,,
2021/07/08 17:40,,,
2021/07/08 17:41,,,
2021/07/08 17:42,,,
2021/07/08 17:43,,,
2021/07/08 17:44,,,
2021/07/08 17:45,,,
2021/07/08 17:46,,,
2021/07/08 17:47,,,
2021/07/08 17:48,,,
2021/07/08 17:49,,,
2021/07/08 17:50,,,
2021/07/08 17:51,,,
2021/07/08 17:52,,,
2021/07/08 17:53,,,
2021/07/08 17:54,,,
2021/07/08 17:55,,,
2021/07/08 17:56,,,
2021/07/08 17:57,,,
2021/07/08 17:58,,,
2021/07/08 17:59,,,
2021/07/08 18:00,,,
2021/07/08 18:01,,,
2021/07/08 18:02,,,
2021/07/08 18:03,,,
2021/07/08 18:04,,,
2021/07/08 18:05,,,
2021/07/08 18:06,,,
2021/07/08 18:07,,,
2021/07/08 18:08,,,
2021/07/08 18:09,,,
2021/07/08 18:10,,,
2021/07/08 18:11,,,
2021/07/08 18:12,,,
2021/07/08 18:13,,,
2021/07/08 18:14,,,
2021/07/08 18:15,,,
2021/07/08 18:16,,,
2021/07/08 18:17,,,
2021/07/08 18:18,,,
2021/07/08 18:19,,,
2021/07/08 18:20,,,
2021/07/08 18:21,,,
2021/07/08 18:22,,,
2021/07/08 18:23,,,
2021/07/08 18:24,,,
2021/07/08 18:25,,,
2021/07/08 18:26,,,
2021/07/08 18:27,,,
2021/07/08 18:28,,,
2021/07/08 18:29,,,
2021/07/08 18:30,,,
2021/07/08 18:31,,,
2021/07/08 18:32,,,
2021/07/08 18:33,,,
2021/07/08 18:34,,,
2021/07/08 18:35,,,
2021/07/08 18:36,,,
2021/07/08 18:37,,,
2021/07/08 18:38,,,
2021/07/08 18:39,,,
2021/07/08 18:40,,,
2021/07/08 18:41,,,
2021/07/08 18:42,,,
2021/07/08 18:43,,,
2021/07/08 18:44,,,
2021/07/08 18:45,,,
2021/07/08 18:46,,,
2021/07/08 18:47,,,
2021/07/08 18:48,,,
2021/07/08 18:49,,,
2021/07/08 18:50,,,
2021/07/08 18:51,,,
2021/07/08 18:52,,,
2021/07/08 18:53,,,
2021/07/08 18:54,,,
2021/07/08 18:55,,,
2021/07/08 18:56,,,
2021/07/08 18:57,,,
2021/07/08 18:58,,,
2021/07/08 18:59,,,
2021/07/08 19:00,,,
2021/07/08 19:01,,,
2021/07/08 19:02,,,
2021/07/08 19:03,,,
2021/07/08 19:04,,,
2021/07/08 19:05,,,
2021/07/08 19:06,,,
2021/07/08 19:07,,,
2021/07/08 19:08,,,
2021/07/08 19:09,,,
2021/07/08 19:10,,,
2021/07/08 19:11,,,
2021/07/08 19:12,,,
2021/07/08 19:13,,,
2021/07/08 19:14,,,
2021/07/08 19:15,,,
2021/07/08 19:16,,,
2021/07/08 19:17,,,
2021/07/08 19:18,,,
2021/07/08 19:19,,,
2021/07/08 19:20,,,
2021/07/08 19:21,,,
2021/07/08 19:22,,,
2021/07/08 19:23,,,
2021/07/08 19:24,,,
2021/07/08 19:25,,,
2021/07/08 19:26,,,
2021/07/08 19:27,,,
2021/07/08 19:28,,,
2021/07/08 19:29,,,
2021/07/08 19:30,,,
2021/07/08 19:31,,,
2021/07/08 19:32,,,
2021/07/08 19:33,,,
2021/07/08 19:34,,,
2021/07/08 19:35,,,
2021/07/08 19:36,,,
2021/07/08 19:37,,,
2021/07/08 19:38,,,
2021/07/08 19:39,,,
2021/07/08 19:40,,,
2021/07/08 19:41,,,
2021/07/08 19:42,,,
2021/07/08 19:43,,,
2021/07/08 19:44,,,
2021/07/08 19:45,,,
2021/07/08 19:46,,,
2021/07/08 19:47,,,
2021/07/08 19:48,,,
2021/07/08 19:49,,,
2021/07/08 19:50,,,
2021/07/08 19:51,,,
2021/07/08 19:52,,,
2021/07/08 19:53,,,
2021/07/08 19:54,,,
2021/07/08 19:55,,,
2021/07/08 19:56,,,
2021/07/08 19:57,,,
2021/07/08 19:58,,,
2021/07/08 19:59,,,
2021/07/08 20:00,,,
2021/07/08 20:01,,,
2021/07/08 20:02,,,
2021/07/08 20:03,,,
2021/07/08 20:04,,,
2021/07/08 20:05,,,
2021/07/08 20:06,,,
2021/07/08 20:07,,,
2021/07/08 20:08,,,
2021/07/08 20:09,,,
2021/07/08 20:10,,,
2021/07/08 20:11,,,
2021/07/08 20:12,,,
2021/07/08 20:13,,,
2021/07/08 20:14,,,
2021/07/08 20:15,,,
2021/07/08 20:16,,,
2021/07/08 20:17,,,
2021/07/08 20:18,,,
2021/07/08 20:19,,,
2021/07/08 20:20,,,
2021/07/08 20:21,,,
2021/07/08 20:22,,,
2021/07/08 20:23,,,
2021/07/08 20:24,,,
2021/07/08 20:25,,,
2021/07/08 20:26,,,
2021/07/08 20:27,,,
2021/07/08 20:28,,,
2021/07/08 20:29,,,
2021/07/08 20:30,,,
2021/07/08 20:31,,,
2021/07/08 20:32,,,
2021/07/08 20:33,,,
2021/07/08 20:34,,,
2021/07/08 20:35,,,
2021/07/08 20:36,,,
2021/07/08 20:37,,,
2021/07/08 20:38,,,
2021/07/08 20:39,,,
2021/07/08 20:40,,,
2021/07/08 20:41,,,
2021/07/08 20:42,,,
2021/07/08 20:43,,,
2021/07/08 20:44,,,
2021/07/08 20:45,,,
2021/07/08 20:46,,,
2021/07/08 20:47,,,
2021/07/08 20:48,,,
2021/07/08 20:49,,,
2021/07/08 20:50,,,
2021/07/08 20:51,,,
2021/07/08 20:52,,,
2021/07/08 20:53,,,
2021/07/08 20:54,,,
2021/07/08 20:55,,,
2021/07/08 20:56,,,
2021/07/08 20:57,,,
2021/07/08 20:58,,,
2021/07/08 20:59,,,
2021/07/08 21:00,,,
2021/07/08 21:01,,,
2021/07/08 21:02,,,
2021/07/08 21:03,,,
2021/07/08 21:04,,,
2021/07/08 21:05,,,
2021/07/08 21:06,,,
2021/07/08 21:07,,,
2021/07/08 21:08,,,
2021/07/08 21:09,,,
2021/07/08 21:10,,,
2021/07/08 21:11,,,
2021/07/08 21:12,,,
2021/07/08 21:13,,,
2021/07/08 21:14,,,
2021/07/08 21:15,,,
2021/07/08 21:16,,,
2021/07/08 21:17,,,
2021/07/08 21:18,,,
2021/07/08 21:19,,,
2021/07/08 21:20,,,
2021/07/08 21:21,,,
2021/07/08 21:22,,,
2021/07/08 21:23,,,
2021/07/08 21:24,,,
2021/07/08 21:25,,,
2021/07/08 21:26,,,
2021/07/08 21:27,,,
2021/07/08 21:28,,,
2021/07/08 21:29,,,
2021/07/08 21:30,,,
2021/07/08 21:31,,,
2021/07/08 21:32,,,
2021/07/08 21:33,,,
2021/07/08 21:34,,,
2021/07/08 21:35,,,
2021/07/08 21:36,,,
2021/07/08 21:37,,,
2021/07/08 21:38,,,
2021/07/08 21:39,,,
2021/07/08 21:40,,,
2021/07/08 21:41,,,
2021/07/08 21:42,,,
2021/07/08 21:43,,,
2021/07/08 21:44,,,
2021/07/08 21:45,,,
2021/07/08 21:46,,,
2021/07/08 21:47,,,
2021/07/08 21:48,,,
2021/07/08 21:49,,,
2021/07/08 21:50,,,
2021/07/08 21:51,,,
2021/07/08 21:52,,,
2021/07/08 21:53,,,
2021/07/08 21:54,,,
2021/07/08 21:55,,,
2021/07/08 21:56,,,
2021/07/08 21:57,,,
2021/07/08 21:58,,,
2021/07/08 21:59,,,
2021/07/08 22:00,,,
2021/07/08 22:01,,,
2021/07/08 22:02,,,
2021/07/08 22:03,,,
2021/07/08 22:04,,,
2021/07/08 22:05,,,
2021/07/08 22:06,,,
2021/07/08 22:07,,,
2021/07/08 22:08,,,
2021/07/08 22:09,,,
2021/07/08 22:10,,,
2021/07/08 22:11,,,
2021/07/08 22:12,,,
2021/07/08 22:13,,,
2021/07/08 22:14,,,
2021/07/08 22:15,,,
2021/07/08 22:16,,,
2021/07/08 22:17,,,
2021/07/08 22:18,,,
2021/07/08 22:19,,,
2021/07/08 22:20,,,
2021/07/08 22:21,,,
2021/07/08 22:22,,,
2021/07/08 22:23,,,
2021/07/08 22:24,,,
2021/07/08 22:25,,,
2021/07/08 22:26,,,
2021/07/08 22:27,,,
2021/07/08 22:28,,,
2021/07/08 22:29,,,
2021/07/08 22:30,,,
2021/07/08 22:31,,,
2021/07/08 22:32,,,
2021/07/08 22:33,,,
2021/07/08 22:34,,,
2021/07/08 22:35,,,
2021/07/08 22:36,,,
2021/07/08 22:37,,,
2021/07/08 22:38,,,
2021/07/08 22:39,,,
2021/07/08 22:40,,,
2021/07/08 22:41,,,
2021/07/08 22:42,,,
2021/07/08 22:43,,,
2021/07/08 22:44,,,
2021/07/08 22:45,,,
2021/07/08 22:46,,,
2021/07/08 22:47,,,
2021/07/08 22:48,,,
2021/07/08 22:49,,,
2021/07/08 22:50,,,
2021/07/08 22:51,,,
2021/07/08 22:52,,,
2021/07/08 22:53,,,
2021/07/08 22:54,,,
2021/07/08 22:55,,,
2021/07/08 22:56,,,
2021/07/08 22:57,,,
2021/07/08 22:58,,,
2021/07/08 22:59,,,
2021/07/08 23:00,,,
2021/07/08 23:01,,,
2021/07/08 23:02,,,
2021/07/08 23:03,,,
2021/07/08 23:04,,,
2021/07/08 23:05,,,
2021/07/08 23:06,,,
2021/07/08 23:07,,,
2021/07/08 23:08,,,
2021/07/08 23:09,,,
2021/07/08 23:10,,,
2021/07/08 23:11,,,
2021/07/08 23:12,,,
2021/07/08 23:13,,,
2021/07/08 23:14,,,
2021/07/08 23:15,,,
2021/07/08 23:16,,,
2021/07/08 23:17,,,
2021/07/08 23:18,,,
2021/07/08 23:19,,,
2021/07/08 23:20,,,
2021/07/08 23:21,,,
2021/07/08 23:22,,,
2021/07/08 23:23,,,
2021/07/08 23:24,,,
2021/07/08 23:25,,,
2021/07/08 23:26,,,
2021/07/08 23:27,,,
2021/07/08 23:28,,,
2021/07/08 23:29,,,
2021/07/08 23:30,,,
2021/07/08 23:31,,,
2021/07/08 23:32,,,
2021/07/08 23:33,,,
2021/07/08 23:34,,,
2021/07/08 23:35,,,
2021/07/08 23:36,,,
2021/07/08 23:37,,,
2021/07/08 23:38,,,
2021/07/08 23:39,,,
2021/07/08 23:40,,,
2021/07/08 23:41,,,
2021/07/08 23:42,,,
2021/07/08 23:43,,,
2021/07/08 23:44,,,
2021/07/08 23:45,,,
2021/07/08 23:46,,,
2021/07/08 23:47,,,
2021/07/08 23:48,,,
2021/07/08 23:49,,,
2021/07/08 23:50,,,
2021/07/08 23:51,,,
2021/07/08 23:52,,,
2021/07/08 23:53,,,
2021/07/08 23:54,,,
2021/07/08 23:55,,,
2021/07/08 23:56,,,
2021/07/08 23:57,,,
2021/07/08 23:58,,,
2021/07/08 23:59,,,
2021/07/09 0:00,,,
